Latitude,Longitude,DIST_LGD,DISTRICT,STATE_LGD,STATE_UT,match
17.375,81.625,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.375,81.875,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.375,82.125,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.375,82.375,686,Kakinada,28,ANDHRA PRADESH,point
17.375,82.625,685,Anakapalli,28,ANDHRA PRADESH,point
17.375,82.875,685,Anakapalli,28,ANDHRA PRADESH,overlap
17.375,83.125,685,Anakapalli,28,ANDHRA PRADESH,overlap
17.625,73.125,528,RATNAGIRI,27,MAHARASHTRA,overlap
17.625,73.375,528,RATNAGIRI,27,MAHARASHTRA,point
17.625,73.625,528,RATNAGIRI,27,MAHARASHTRA,point
17.625,73.875,527,SATARA,27,MAHARASHTRA,point
17.625,74.125,527,SATARA,27,MAHARASHTRA,point
17.625,74.375,527,SATARA,27,MAHARASHTRA,point
17.625,74.625,527,SATARA,27,MAHARASHTRA,point
17.625,74.875,527,SATARA,27,MAHARASHTRA,point
17.625,75.125,526,SOLAPUR,27,MAHARASHTRA,point
17.625,75.375,526,SOLAPUR,27,MAHARASHTRA,point
17.625,75.625,526,SOLAPUR,27,MAHARASHTRA,point
17.625,75.875,526,SOLAPUR,27,MAHARASHTRA,point
17.625,76.125,526,SOLAPUR,27,MAHARASHTRA,point
17.625,76.375,526,SOLAPUR,27,MAHARASHTRA,point
17.625,76.625,579,Kalaburagi,29,KARNATAKA,point
17.625,76.875,579,Kalaburagi,29,KARNATAKA,point
17.625,77.125,579,Kalaburagi,29,KARNATAKA,point
17.625,77.375,558,B\dar,29,KARNATAKA,point
17.625,77.625,740,SANGAREDDY,36,TELANGANA,point
17.625,77.875,740,SANGAREDDY,36,TELANGANA,point
17.625,78.125,740,SANGAREDDY,36,TELANGANA,point
17.625,78.375,740,SANGAREDDY,36,TELANGANA,point
17.625,78.625,749,MEDCHAL-MALKAJGIRI,36,TELANGANA,point
17.625,78.875,746,YADADRI BHUVANAGIRI,36,TELANGANA,point
17.625,79.125,746,YADADRI BHUVANAGIRI,36,TELANGANA,point
17.625,79.375,737,JANGAON,36,TELANGANA,point
17.625,79.625,540,WARANGAL,36,TELANGANA,point
17.625,79.875,738,MAHABUBABAD,36,TELANGANA,point
17.625,80.125,738,MAHABUBABAD,36,TELANGANA,point
17.625,80.375,739,BHADRADRI KOTHAGUDEM,36,TELANGANA,point
17.625,80.625,739,BHADRADRI KOTHAGUDEM,36,TELANGANA,point
17.625,80.875,688,Eluru,28,ANDHRA PRADESH,point
17.625,81.125,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.625,81.375,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.625,81.625,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.625,81.875,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.625,82.125,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.625,82.375,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.625,82.625,685,Anakapalli,28,ANDHRA PRADESH,point
17.625,82.875,685,Anakapalli,28,ANDHRA PRADESH,point
17.625,83.125,685,Anakapalli,28,ANDHRA PRADESH,point
17.625,83.375,544,Visakhapatnam,28,ANDHRA PRADESH,overlap
17.875,73.125,528,RATNAGIRI,27,MAHARASHTRA,point
17.875,73.375,528,RATNAGIRI,27,MAHARASHTRA,point
17.875,73.625,527,SATARA,27,MAHARASHTRA,point
17.875,73.875,527,SATARA,27,MAHARASHTRA,point
17.875,74.125,527,SATARA,27,MAHARASHTRA,point
17.875,74.375,527,SATARA,27,MAHARASHTRA,point
17.875,74.625,527,SATARA,27,MAHARASHTRA,point
17.875,74.875,526,SOLAPUR,27,MAHARASHTRA,point
17.875,75.125,526,SOLAPUR,27,MAHARASHTRA,point
17.875,75.375,526,SOLAPUR,27,MAHARASHTRA,point
17.875,75.625,526,SOLAPUR,27,MAHARASHTRA,point
17.875,75.875,525,DHARASHIV,27,MAHARASHTRA,point
17.875,76.125,525,DHARASHIV,27,MAHARASHTRA,point
17.875,76.375,525,DHARASHIV,27,MAHARASHTRA,point
17.875,76.625,525,DHARASHIV,27,MAHARASHTRA,point
17.875,76.875,558,B\dar,29,KARNATAKA,point
17.875,77.125,558,B\dar,29,KARNATAKA,point
17.875,77.375,558,B\dar,29,KARNATAKA,point
17.875,77.625,740,SANGAREDDY,36,TELANGANA,point
17.875,77.875,740,SANGAREDDY,36,TELANGANA,point
17.875,78.125,535,MEDAK,36,TELANGANA,point
17.875,78.375,535,MEDAK,36,TELANGANA,point
17.875,78.625,741,SIDDIPET,36,TELANGANA,point
17.875,78.875,741,SIDDIPET,36,TELANGANA,point
17.875,79.125,737,JANGAON,36,TELANGANA,point
17.875,79.375,737,JANGAON,36,TELANGANA,point
17.875,79.625,540,WARANGAL,36,TELANGANA,point
17.875,79.875,540,WARANGAL,36,TELANGANA,point
17.875,80.125,738,MAHABUBABAD,36,TELANGANA,point
17.875,80.375,739,BHADRADRI KOTHAGUDEM,36,TELANGANA,point
17.875,80.625,739,BHADRADRI KOTHAGUDEM,36,TELANGANA,point
17.875,80.875,739,BHADRADRI KOTHAGUDEM,36,TELANGANA,point
17.875,81.125,649,SUKMA,22,CHHATTISGARH,point
17.875,81.375,649,SUKMA,22,CHHATTISGARH,point
17.875,81.625,399,MALKANGIRI,21,ODISHA,point
17.875,81.875,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.875,82.125,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.875,82.375,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.875,82.625,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
17.875,82.875,685,Anakapalli,28,ANDHRA PRADESH,point
17.875,83.125,685,Anakapalli,28,ANDHRA PRADESH,point
17.875,83.375,544,Visakhapatnam,28,ANDHRA PRADESH,point
17.875,83.625,543,Vizianagaram,28,ANDHRA PRADESH,overlap
18.125,72.875,520,RAIGAD,27,MAHARASHTRA,overlap
18.125,73.125,520,RAIGAD,27,MAHARASHTRA,point
18.125,73.375,520,RAIGAD,27,MAHARASHTRA,point
18.125,73.625,521,PUNE,27,MAHARASHTRA,point
18.125,73.875,521,PUNE,27,MAHARASHTRA,point
18.125,74.125,527,SATARA,27,MAHARASHTRA,point
18.125,74.375,521,PUNE,27,MAHARASHTRA,point
18.125,74.625,521,PUNE,27,MAHARASHTRA,point
18.125,74.875,521,PUNE,27,MAHARASHTRA,point
18.125,75.125,526,SOLAPUR,27,MAHARASHTRA,point
18.125,75.375,526,SOLAPUR,27,MAHARASHTRA,point
18.125,75.625,526,SOLAPUR,27,MAHARASHTRA,point
18.125,75.875,526,SOLAPUR,27,MAHARASHTRA,point
18.125,76.125,525,DHARASHIV,27,MAHARASHTRA,point
18.125,76.375,524,LATUR,27,MAHARASHTRA,point
18.125,76.625,524,LATUR,27,MAHARASHTRA,point
18.125,76.875,524,LATUR,27,MAHARASHTRA,point
18.125,77.125,558,B\dar,29,KARNATAKA,point
18.125,77.375,558,B\dar,29,KARNATAKA,point
18.125,77.625,740,SANGAREDDY,36,TELANGANA,point
18.125,77.875,740,SANGAREDDY,36,TELANGANA,point
18.125,78.125,719,KAMAREDDY,36,TELANGANA,point
18.125,78.375,535,MEDAK,36,TELANGANA,point
18.125,78.625,741,SIDDIPET,36,TELANGANA,point
18.125,78.875,741,SIDDIPET,36,TELANGANA,point
18.125,79.125,741,SIDDIPET,36,TELANGANA,point
18.125,79.375,731,HANUMAKONDA,36,TELANGANA,point
18.125,79.625,731,HANUMAKONDA,36,TELANGANA,point
18.125,79.875,762,MULUGU,36,TELANGANA,point
18.125,80.125,762,MULUGU,36,TELANGANA,point
18.125,80.375,762,MULUGU,36,TELANGANA,point
18.125,80.625,762,MULUGU,36,TELANGANA,point
18.125,80.875,739,BHADRADRI KOTHAGUDEM,36,TELANGANA,point
18.125,81.125,649,SUKMA,22,CHHATTISGARH,point
18.125,81.375,649,SUKMA,22,CHHATTISGARH,point
18.125,81.625,399,MALKANGIRI,21,ODISHA,point
18.125,81.875,399,MALKANGIRI,21,ODISHA,point
18.125,82.125,399,MALKANGIRI,21,ODISHA,point
18.125,82.375,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
18.125,82.625,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
18.125,82.875,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
18.125,83.125,543,Vizianagaram,28,ANDHRA PRADESH,point
18.125,83.375,543,Vizianagaram,28,ANDHRA PRADESH,point
18.125,83.625,542,Srikakulam,28,ANDHRA PRADESH,point
18.125,83.875,542,Srikakulam,28,ANDHRA PRADESH,overlap
18.125,84.125,542,Srikakulam,28,ANDHRA PRADESH,overlap
18.375,72.875,520,RAIGAD,27,MAHARASHTRA,overlap
18.375,73.125,520,RAIGAD,27,MAHARASHTRA,point
18.375,73.375,520,RAIGAD,27,MAHARASHTRA,point
18.375,73.625,521,PUNE,27,MAHARASHTRA,point
18.375,73.875,521,PUNE,27,MAHARASHTRA,point
18.375,74.125,521,PUNE,27,MAHARASHTRA,point
18.375,74.375,521,PUNE,27,MAHARASHTRA,point
18.375,74.625,521,PUNE,27,MAHARASHTRA,point
18.375,74.875,522,AHILYANAGAR,27,MAHARASHTRA,point
18.375,75.125,526,SOLAPUR,27,MAHARASHTRA,point
18.375,75.375,525,DHARASHIV,27,MAHARASHTRA,point
18.375,75.625,525,DHARASHIV,27,MAHARASHTRA,point
18.375,75.875,525,DHARASHIV,27,MAHARASHTRA,point
18.375,76.125,525,DHARASHIV,27,MAHARASHTRA,point
18.375,76.375,524,LATUR,27,MAHARASHTRA,point
18.375,76.625,524,LATUR,27,MAHARASHTRA,point
18.375,76.875,524,LATUR,27,MAHARASHTRA,point
18.375,77.125,524,LATUR,27,MAHARASHTRA,point
18.375,77.375,558,B\dar,29,KARNATAKA,point
18.375,77.625,719,KAMAREDDY,36,TELANGANA,point
18.375,77.875,719,KAMAREDDY,36,TELANGANA,point
18.375,78.125,719,KAMAREDDY,36,TELANGANA,point
18.375,78.375,719,KAMAREDDY,36,TELANGANA,point
18.375,78.625,717,RAJANNA SIRCILLA,36,TELANGANA,point
18.375,78.875,717,RAJANNA SIRCILLA,36,TELANGANA,point
18.375,79.125,534,KARIMNAGAR,36,TELANGANA,point
18.375,79.375,534,KARIMNAGAR,36,TELANGANA,point
18.375,79.625,736,JAYASHANKAR BHUPALPALLI,36,TELANGANA,point
18.375,79.875,736,JAYASHANKAR BHUPALPALLI,36,TELANGANA,point
18.375,80.125,762,MULUGU,36,TELANGANA,point
18.375,80.375,762,MULUGU,36,TELANGANA,point
18.375,80.625,762,MULUGU,36,TELANGANA,point
18.375,80.875,417,BIJAPUR,22,CHHATTISGARH,point
18.375,81.125,649,SUKMA,22,CHHATTISGARH,point
18.375,81.375,649,SUKMA,22,CHHATTISGARH,point
18.375,81.625,649,SUKMA,22,CHHATTISGARH,point
18.375,81.875,399,MALKANGIRI,21,ODISHA,point
18.375,82.125,399,MALKANGIRI,21,ODISHA,point
18.375,82.375,399,MALKANGIRI,21,ODISHA,point
18.375,82.625,398,KORAPUT,21,ODISHA,point
18.375,82.875,684,Alluri Sitarama Raju,28,ANDHRA PRADESH,point
18.375,83.125,683,Parvathipuram Manyam,28,ANDHRA PRADESH,point
18.375,83.375,543,Vizianagaram,28,ANDHRA PRADESH,point
18.375,83.625,542,Srikakulam,28,ANDHRA PRADESH,point
18.375,83.875,542,Srikakulam,28,ANDHRA PRADESH,point
18.375,84.125,542,Srikakulam,28,ANDHRA PRADESH,point
18.375,84.375,542,Srikakulam,28,ANDHRA PRADESH,overlap
18.625,72.875,520,RAIGAD,27,MAHARASHTRA,overlap
18.625,73.125,520,RAIGAD,27,MAHARASHTRA,point
18.625,73.375,521,PUNE,27,MAHARASHTRA,point
18.625,73.625,521,PUNE,27,MAHARASHTRA,point
18.625,73.875,521,PUNE,27,MAHARASHTRA,point
18.625,74.125,521,PUNE,27,MAHARASHTRA,point
18.625,74.375,521,PUNE,27,MAHARASHTRA,point
18.625,74.625,522,AHILYANAGAR,27,MAHARASHTRA,point
18.625,74.875,522,AHILYANAGAR,27,MAHARASHTRA,point
18.625,75.125,522,AHILYANAGAR,27,MAHARASHTRA,point
18.625,75.375,522,AHILYANAGAR,27,MAHARASHTRA,point
18.625,75.625,525,DHARASHIV,27,MAHARASHTRA,point
18.625,75.875,525,DHARASHIV,27,MAHARASHTRA,point
18.625,76.125,523,BEED,27,MAHARASHTRA,point
18.625,76.375,523,BEED,27,MAHARASHTRA,point
18.625,76.625,524,LATUR,27,MAHARASHTRA,point
18.625,76.875,524,LATUR,27,MAHARASHTRA,point
18.625,77.125,524,LATUR,27,MAHARASHTRA,point
18.625,77.375,511,NANDED,27,MAHARASHTRA,point
18.625,77.625,511,NANDED,27,MAHARASHTRA,point
18.625,77.875,533,NIZAMABAD,36,TELANGANA,point
18.625,78.125,533,NIZAMABAD,36,TELANGANA,point
18.625,78.375,533,NIZAMABAD,36,TELANGANA,point
18.625,78.625,717,RAJANNA SIRCILLA,36,TELANGANA,point
18.625,78.875,714,JAGTIAL,36,TELANGANA,point
18.625,79.125,534,KARIMNAGAR,36,TELANGANA,point
18.625,79.375,715,PEDDAPALLI,36,TELANGANA,point
18.625,79.625,715,PEDDAPALLI,36,TELANGANA,point
18.625,79.875,736,JAYASHANKAR BHUPALPALLI,36,TELANGANA,point
18.625,80.125,736,JAYASHANKAR BHUPALPALLI,36,TELANGANA,point
18.625,80.375,417,BIJAPUR,22,CHHATTISGARH,point
18.625,80.625,417,BIJAPUR,22,CHHATTISGARH,point
18.625,80.875,417,BIJAPUR,22,CHHATTISGARH,point
18.625,81.125,417,BIJAPUR,22,CHHATTISGARH,point
18.625,81.375,416,DAKSHIN BASTAR DANTEWARA,22,CHHATTISGARH,point
18.625,81.625,649,SUKMA,22,CHHATTISGARH,point
18.625,81.875,649,SUKMA,22,CHHATTISGARH,point
18.625,82.125,399,MALKANGIRI,21,ODISHA,point
18.625,82.375,398,KORAPUT,21,ODISHA,point
18.625,82.625,398,KORAPUT,21,ODISHA,point
18.625,82.875,398,KORAPUT,21,ODISHA,point
18.625,83.125,683,Parvathipuram Manyam,28,ANDHRA PRADESH,point
18.625,83.375,683,Parvathipuram Manyam,28,ANDHRA PRADESH,point
18.625,83.625,543,Vizianagaram,28,ANDHRA PRADESH,point
18.625,83.875,683,Parvathipuram Manyam,28,ANDHRA PRADESH,point
18.625,84.125,542,Srikakulam,28,ANDHRA PRADESH,point
18.625,84.375,542,Srikakulam,28,ANDHRA PRADESH,point
18.625,84.625,542,Srikakulam,28,ANDHRA PRADESH,overlap
18.875,72.875,520,RAIGAD,27,MAHARASHTRA,overlap
18.875,73.125,520,RAIGAD,27,MAHARASHTRA,point
18.875,73.375,520,RAIGAD,27,MAHARASHTRA,point
18.875,73.625,521,PUNE,27,MAHARASHTRA,point
18.875,73.875,521,PUNE,27,MAHARASHTRA,point
18.875,74.125,521,PUNE,27,MAHARASHTRA,point
18.875,74.375,522,AHILYANAGAR,27,MAHARASHTRA,point
18.875,74.625,522,AHILYANAGAR,27,MAHARASHTRA,point
18.875,74.875,522,AHILYANAGAR,27,MAHARASHTRA,point
18.875,75.125,523,BEED,27,MAHARASHTRA,point
18.875,75.375,523,BEED,27,MAHARASHTRA,point
18.875,75.625,523,BEED,27,MAHARASHTRA,point
18.875,75.875,523,BEED,27,MAHARASHTRA,point
18.875,76.125,523,BEED,27,MAHARASHTRA,point
18.875,76.375,523,BEED,27,MAHARASHTRA,point
18.875,76.625,513,PARBHANI,27,MAHARASHTRA,point
18.875,76.875,513,PARBHANI,27,MAHARASHTRA,point
18.875,77.125,511,NANDED,27,MAHARASHTRA,point
18.875,77.375,511,NANDED,27,MAHARASHTRA,point
18.875,77.625,511,NANDED,27,MAHARASHTRA,point
18.875,77.875,511,NANDED,27,MAHARASHTRA,point
18.875,78.125,533,NIZAMABAD,36,TELANGANA,point
18.875,78.375,533,NIZAMABAD,36,TELANGANA,point
18.875,78.625,714,JAGTIAL,36,TELANGANA,point
18.875,78.875,714,JAGTIAL,36,TELANGANA,point
18.875,79.125,714,JAGTIAL,36,TELANGANA,point
18.875,79.375,697,MANCHERIAL,36,TELANGANA,point
18.875,79.625,697,MANCHERIAL,36,TELANGANA,point
18.875,79.875,697,MANCHERIAL,36,TELANGANA,point
18.875,80.125,508,GADCHIROLI,27,MAHARASHTRA,point
18.875,80.375,417,BIJAPUR,22,CHHATTISGARH,point
18.875,80.625,417,BIJAPUR,22,CHHATTISGARH,point
18.875,80.875,417,BIJAPUR,22,CHHATTISGARH,point
18.875,81.125,417,BIJAPUR,22,CHHATTISGARH,point
18.875,81.375,416,DAKSHIN BASTAR DANTEWARA,22,CHHATTISGARH,point
18.875,81.625,414,BASTAR,22,CHHATTISGARH,point
18.875,81.875,414,BASTAR,22,CHHATTISGARH,point
18.875,82.125,414,BASTAR,22,CHHATTISGARH,point
18.875,82.375,398,KORAPUT,21,ODISHA,point
18.875,82.625,398,KORAPUT,21,ODISHA,point
18.875,82.875,398,KORAPUT,21,ODISHA,point
18.875,83.125,398,KORAPUT,21,ODISHA,point
18.875,83.375,398,KORAPUT,21,ODISHA,point
18.875,83.625,683,Parvathipuram Manyam,28,ANDHRA PRADESH,point
18.875,83.875,389,GAJAPATI,21,ODISHA,point
18.875,84.125,389,GAJAPATI,21,ODISHA,point
18.875,84.375,389,GAJAPATI,21,ODISHA,point
18.875,84.625,542,Srikakulam,28,ANDHRA PRADESH,overlap
19.125,72.875,518,MUMBAI SUBURBAN,27,MAHARASHTRA,point
19.125,73.125,517,THANE,27,MAHARASHTRA,point
19.125,73.375,520,RAIGAD,27,MAHARASHTRA,point
19.125,73.625,521,PUNE,27,MAHARASHTRA,point
19.125,73.875,521,PUNE,27,MAHARASHTRA,point
19.125,74.125,521,PUNE,27,MAHARASHTRA,point
19.125,74.375,522,AHILYANAGAR,27,MAHARASHTRA,point
19.125,74.625,522,AHILYANAGAR,27,MAHARASHTRA,point
19.125,74.875,522,AHILYANAGAR,27,MAHARASHTRA,point
19.125,75.125,522,AHILYANAGAR,27,MAHARASHTRA,point
19.125,75.375,523,BEED,27,MAHARASHTRA,point
19.125,75.625,523,BEED,27,MAHARASHTRA,point
19.125,75.875,523,BEED,27,MAHARASHTRA,point
19.125,76.125,523,BEED,27,MAHARASHTRA,point
19.125,76.375,523,BEED,27,MAHARASHTRA,point
19.125,76.625,513,PARBHANI,27,MAHARASHTRA,point
19.125,76.875,513,PARBHANI,27,MAHARASHTRA,point
19.125,77.125,513,PARBHANI,27,MAHARASHTRA,point
19.125,77.375,511,NANDED,27,MAHARASHTRA,point
19.125,77.625,511,NANDED,27,MAHARASHTRA,point
19.125,77.875,700,NIRMAL,36,TELANGANA,point
19.125,78.125,700,NIRMAL,36,TELANGANA,point
19.125,78.375,700,NIRMAL,36,TELANGANA,point
19.125,78.625,700,NIRMAL,36,TELANGANA,point
19.125,78.875,700,NIRMAL,36,TELANGANA,point
19.125,79.125,697,MANCHERIAL,36,TELANGANA,point
19.125,79.375,697,MANCHERIAL,36,TELANGANA,point
19.125,79.625,697,MANCHERIAL,36,TELANGANA,point
19.125,79.875,697,MANCHERIAL,36,TELANGANA,point
19.125,80.125,508,GADCHIROLI,27,MAHARASHTRA,point
19.125,80.375,417,BIJAPUR,22,CHHATTISGARH,point
19.125,80.625,417,BIJAPUR,22,CHHATTISGARH,point
19.125,80.875,417,BIJAPUR,22,CHHATTISGARH,point
19.125,81.125,415,NARAYANPUR,22,CHHATTISGARH,point
19.125,81.375,416,DAKSHIN BASTAR DANTEWARA,22,CHHATTISGARH,point
19.125,81.625,414,BASTAR,22,CHHATTISGARH,point
19.125,81.875,414,BASTAR,22,CHHATTISGARH,point
19.125,82.125,414,BASTAR,22,CHHATTISGARH,point
19.125,82.375,398,KORAPUT,21,ODISHA,point
19.125,82.625,398,KORAPUT,21,ODISHA,point
19.125,82.875,398,KORAPUT,21,ODISHA,point
19.125,83.125,396,RAYAGARHA,21,ODISHA,point
19.125,83.375,396,RAYAGARHA,21,ODISHA,point
19.125,83.625,683,Parvathipuram Manyam,28,ANDHRA PRADESH,point
19.125,83.875,396,RAYAGARHA,21,ODISHA,point
19.125,84.125,389,GAJAPATI,21,ODISHA,point
19.125,84.375,389,GAJAPATI,21,ODISHA,point
19.125,84.625,542,Srikakulam,28,ANDHRA PRADESH,point
19.125,84.875,388,GANJAM,21,ODISHA,overlap
19.375,72.625,681,PALGHAR,27,MAHARASHTRA,overlap
19.375,72.875,681,PALGHAR,27,MAHARASHTRA,point
19.375,73.125,517,THANE,27,MAHARASHTRA,point
19.375,73.375,517,THANE,27,MAHARASHTRA,point
19.375,73.625,517,THANE,27,MAHARASHTRA,point
19.375,73.875,522,AHILYANAGAR,27,MAHARASHTRA,point
19.375,74.125,522,AHILYANAGAR,27,MAHARASHTRA,point
19.375,74.375,522,AHILYANAGAR,27,MAHARASHTRA,point
19.375,74.625,522,AHILYANAGAR,27,MAHARASHTRA,point
19.375,74.875,522,AHILYANAGAR,27,MAHARASHTRA,point
19.375,75.125,522,AHILYANAGAR,27,MAHARASHTRA,point
19.375,75.375,522,AHILYANAGAR,27,MAHARASHTRA,point
19.375,75.625,514,JALNA,27,MAHARASHTRA,point
19.375,75.875,523,BEED,27,MAHARASHTRA,point
19.375,76.125,514,JALNA,27,MAHARASHTRA,point
19.375,76.375,513,PARBHANI,27,MAHARASHTRA,point
19.375,76.625,513,PARBHANI,27,MAHARASHTRA,point
19.375,76.875,513,PARBHANI,27,MAHARASHTRA,point
19.375,77.125,512,HINGOLI,27,MAHARASHTRA,point
19.375,77.375,512,HINGOLI,27,MAHARASHTRA,point
19.375,77.625,511,NANDED,27,MAHARASHTRA,point
19.375,77.875,511,NANDED,27,MAHARASHTRA,point
19.375,78.125,511,NANDED,27,MAHARASHTRA,point
19.375,78.375,532,ADILABAD,36,TELANGANA,point
19.375,78.625,532,ADILABAD,36,TELANGANA,point
19.375,78.875,705,KUMURAM BHEEM,36,TELANGANA,point
19.375,79.125,705,KUMURAM BHEEM,36,TELANGANA,point
19.375,79.375,705,KUMURAM BHEEM,36,TELANGANA,point
19.375,79.625,705,KUMURAM BHEEM,36,TELANGANA,point
19.375,79.875,705,KUMURAM BHEEM,36,TELANGANA,point
19.375,80.125,508,GADCHIROLI,27,MAHARASHTRA,point
19.375,80.375,508,GADCHIROLI,27,MAHARASHTRA,point
19.375,80.625,508,GADCHIROLI,27,MAHARASHTRA,point
19.375,80.875,415,NARAYANPUR,22,CHHATTISGARH,point
19.375,81.125,415,NARAYANPUR,22,CHHATTISGARH,point
19.375,81.375,648,KONDAGAON,22,CHHATTISGARH,point
19.375,81.625,648,KONDAGAON,22,CHHATTISGARH,point
19.375,81.875,414,BASTAR,22,CHHATTISGARH,point
19.375,82.125,414,BASTAR,22,CHHATTISGARH,point
19.375,82.375,397,NABARANGAPUR,21,ODISHA,point
19.375,82.625,397,NABARANGAPUR,21,ODISHA,point
19.375,82.875,395,KALAHANDI,21,ODISHA,point
19.375,83.125,396,RAYAGARHA,21,ODISHA,point
19.375,83.375,396,RAYAGARHA,21,ODISHA,point
19.375,83.625,396,RAYAGARHA,21,ODISHA,point
19.375,83.875,396,RAYAGARHA,21,ODISHA,point
19.375,84.125,389,GAJAPATI,21,ODISHA,point
19.375,84.375,389,GAJAPATI,21,ODISHA,point
19.375,84.625,388,GANJAM,21,ODISHA,point
19.375,84.875,388,GANJAM,21,ODISHA,point
19.375,85.125,388,GANJAM,21,ODISHA,overlap
19.625,72.625,681,PALGHAR,27,MAHARASHTRA,overlap
19.625,72.875,681,PALGHAR,27,MAHARASHTRA,point
19.625,73.125,681,PALGHAR,27,MAHARASHTRA,point
19.625,73.375,517,THANE,27,MAHARASHTRA,point
19.625,73.625,516,NASHIK,27,MAHARASHTRA,point
19.625,73.875,522,AHILYANAGAR,27,MAHARASHTRA,point
19.625,74.125,522,AHILYANAGAR,27,MAHARASHTRA,point
19.625,74.375,522,AHILYANAGAR,27,MAHARASHTRA,point
19.625,74.625,522,AHILYANAGAR,27,MAHARASHTRA,point
19.625,74.875,522,AHILYANAGAR,27,MAHARASHTRA,point
19.625,75.125,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
19.625,75.375,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
19.625,75.625,514,JALNA,27,MAHARASHTRA,point
19.625,75.875,514,JALNA,27,MAHARASHTRA,point
19.625,76.125,514,JALNA,27,MAHARASHTRA,point
19.625,76.375,514,JALNA,27,MAHARASHTRA,point
19.625,76.625,513,PARBHANI,27,MAHARASHTRA,point
19.625,76.875,512,HINGOLI,27,MAHARASHTRA,point
19.625,77.125,512,HINGOLI,27,MAHARASHTRA,point
19.625,77.375,512,HINGOLI,27,MAHARASHTRA,point
19.625,77.625,511,NANDED,27,MAHARASHTRA,point
19.625,77.875,510,YAVATMAL,27,MAHARASHTRA,point
19.625,78.125,510,YAVATMAL,27,MAHARASHTRA,point
19.625,78.375,532,ADILABAD,36,TELANGANA,point
19.625,78.625,532,ADILABAD,36,TELANGANA,point
19.625,78.875,532,ADILABAD,36,TELANGANA,point
19.625,79.125,509,CHANDRAPUR,27,MAHARASHTRA,point
19.625,79.375,509,CHANDRAPUR,27,MAHARASHTRA,point
19.625,79.625,509,CHANDRAPUR,27,MAHARASHTRA,point
19.625,79.875,508,GADCHIROLI,27,MAHARASHTRA,point
19.625,80.125,508,GADCHIROLI,27,MAHARASHTRA,point
19.625,80.375,508,GADCHIROLI,27,MAHARASHTRA,point
19.625,80.625,508,GADCHIROLI,27,MAHARASHTRA,point
19.625,80.875,415,NARAYANPUR,22,CHHATTISGARH,point
19.625,81.125,415,NARAYANPUR,22,CHHATTISGARH,point
19.625,81.375,415,NARAYANPUR,22,CHHATTISGARH,point
19.625,81.625,648,KONDAGAON,22,CHHATTISGARH,point
19.625,81.875,648,KONDAGAON,22,CHHATTISGARH,point
19.625,82.125,397,NABARANGAPUR,21,ODISHA,point
19.625,82.375,397,NABARANGAPUR,21,ODISHA,point
19.625,82.625,395,KALAHANDI,21,ODISHA,point
19.625,82.875,395,KALAHANDI,21,ODISHA,point
19.625,83.125,395,KALAHANDI,21,ODISHA,point
19.625,83.375,396,RAYAGARHA,21,ODISHA,point
19.625,83.625,396,RAYAGARHA,21,ODISHA,point
19.625,83.875,396,RAYAGARHA,21,ODISHA,point
19.625,84.125,389,GAJAPATI,21,ODISHA,point
19.625,84.375,388,GANJAM,21,ODISHA,point
19.625,84.625,388,GANJAM,21,ODISHA,point
19.625,84.875,388,GANJAM,21,ODISHA,point
19.625,85.125,388,GANJAM,21,ODISHA,point
19.625,85.375,387,PURI,21,ODISHA,point
19.625,85.625,387,PURI,21,ODISHA,overlap
19.875,72.625,681,PALGHAR,27,MAHARASHTRA,overlap
19.875,72.875,681,PALGHAR,27,MAHARASHTRA,point
19.875,73.125,681,PALGHAR,27,MAHARASHTRA,point
19.875,73.375,681,PALGHAR,27,MAHARASHTRA,point
19.875,73.625,516,NASHIK,27,MAHARASHTRA,point
19.875,73.875,516,NASHIK,27,MAHARASHTRA,point
19.875,74.125,516,NASHIK,27,MAHARASHTRA,point
19.875,74.375,522,AHILYANAGAR,27,MAHARASHTRA,point
19.875,74.625,522,AHILYANAGAR,27,MAHARASHTRA,point
19.875,74.875,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
19.875,75.125,515,CHHATRAPATI SAMBHAJI NAGAR,27,MAHARASHTRA,point
